"Action.taken.OIPM";"Action.taken.year";"Allegation.short";"Allegation.simple";"Allegation.primary.key"
"11389";"Letter of Reprimand";"2013";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"c24922ab9479b7edde2ae2074aa7c604"
"11390";"Letter of Reprimand";"2014";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"34e544683df1d327f2e337439e049604"
"11391";"None";"2014";"Professionalism";"Professionalism";"b08f22ea73964792dd25999dd9e81f8f"
"11392";"Suspension";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"fd721120c40b8cc43186968988761c69"
"11393";"None";"2011";"VERBAL INTIMIDATION";"Verbal intimidation";"c9047b211bc7a3bbc9902c90dfd9a5db"
"11394";"None";"2011";"PROFESSIONALISM";"Other";"5ecd0227e56a746f2c3c7c407a8268bb"
"11395";"None";"2011";"PROFESSIONALISM";"Other";"3da37128be279acdc5f6843977bdaec6"
"11396";"None";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"19c7bb068de1fdffcb13cd2691e6088a"
"11397";"None";"2011";"FALSE OR INACCURATE REPORTS";"Lies/False reports";"aceb0e7297d4bd8f4a1f0a8cbd2be3d9"
"11398";"None";"2014";"Professionalism";"Professionalism";"53d84088f4f9a391a1f3d321e4bed811"
"11399";"Resigned before disposition";"2014";"UNAUTHORIZED FORCE";"Use of force";"2096ab15c9e577dd1595c556e84d00eb"
"11400";"None";"2014";"ADHERENCE TO LAW";"Adherence to law";"6cfb214548c385b87cca7ea69cced321"
"11401";"None";"2011";"INTERFERING WITH INVESTIGATIONS";"Other";"2ac4c305324206545aee65b70460e20e"
"11402";"Unknown action taken";"2011";"SECURITY OF RECORDS";"Other";"b3c62a65b1e425166ab7242a8b1bb8d2"
"11403";"None";"2011";"CONFIDENTIALITY OF INTERNAL INVESTIGATIONS";"Other";"750543ad8e64c578e05562f682680f8b"
"11404";"Suspension";"2012";"REPORTING FOR DUTY";"Time on duty";"d6c5d1a48efb5e383dfd867066804fc8"
"11405";"None";"2012";"HONESTY AND TRUTHFULNESS";"Lies/False reports";"7d73131ef5af2b32b463e39141c02519"
"11406";"None";"2012";"Professionalism";"Professionalism";"5581da4686d2106083ef8fa294e73637"
"11407";"None";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"a403ab6a90dc241218e3f48161e163a3"
"11408";"None";"2012";"ASSOCIATIONS";"Other";"db5e806b7fdb933b33f871cb3e8fdb85"
"11409";"Suspension";"2011";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"897387f48061d9043df56713df1930ca"
"11410";"None";"2011";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"640a69010b4ab6d8fb55b46a974cbf1b"
"11411";"Suspension";"2012";"NEGLECT OF DUTY";"Neglect of duty";"20b45680fd0f2159838ef524b164f304"
"11412";"Unknown action taken";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"3df0e7126bec4ec410cee97cbf730417"
"11413";"None";"2011";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"54b387dfff4c641a720dbce2f493f67c"
"11414";"None";"2011";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"fa7bf60b02f7d7896e5432d88addb5bf"
"11415";"Unknown action taken";"2014";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"1888faf10b775cff6f1f1364508ac82a"
"11416";"None";"2011";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"fb856783ecd1ebb0848b033ec23de139"
"11417";"None";"2011";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"a2cc489027f93a528a5ff2cc388837f2"
"11418";"Unknown action taken";"2014";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"8aac577a90e20424535771ee4b1bc591"
"11419";"None";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"e84efe94b1100e65ed1bae791856c9cf"
"11420";"None";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"108883d80979dfe5a20abd465f22cf92"
"11421";"None";"2012";"Professionalism";"Professionalism";"3f727ae9f80fbe8403c9130823ea0adc"
"11422";"Suspension";"2013";"ADHERENCE TO LAW";"Adherence to law";"4ac7f69360a7ccbd00e7f2cdf0eb2085"
"11423";"None";"2018";"ADHERENCE TO LAW";"Adherence to law";"b68f6808be9cd4d9c1978ad7710b5f6b"
"11424";"None";"2018";"HONESTY AND TRUTHFULNESS";"Lies/False reports";"b71033f9b83fd4e9026f7e226fdd559b"
"11425";"None";"2018";" - ACCEPTING, GIVING ANYTHING OF VALUE";"Other";"21fac0cbb82151a950aa6bc7ba35b8dd"
"11426";"None";"2016";"ADHERENCE TO LAW";"Adherence to law";"e1caa1c229df6c59c5ec2fe0b7d913b5"
"11427";"None";"2016";"Professionalism";"Professionalism";"49c06b3c32680354b7ab28a140ce484d"
"11428";"None";"2016";"ADHERENCE TO LAW";"Adherence to law";"ec4fe2a2437edf9a89e98efedab8da72"
"11429";"None";"2015";"ADHERENCE TO LAW";"Adherence to law";"3a57beb480a857d5ade133fe410bfb74"
"11430";"None";"2015";"Professionalism";"Professionalism";"da06e9e37f3c9365e649447c254e6f96"
"11431";"Pending Investigation";"2013";"ADHERENCE TO LAW";"Adherence to law";"368208e5b23958c7a022ab47b61bce7d"
"11432";"None";"2015";"ADHERENCE TO LAW";"Adherence to law";"32dc2f2bade1c958b0f3d2acf428546e"
"11433";"None";"2015";"ADHERENCE TO LAW";"Adherence to law";"34e07cf11dc63f40de9a53bedabb5303"
"11434";"None";"2015";"ADHERENCE TO LAW";"Adherence to law";"5cc4f276354e5fdd31e65ed770d7b207"
"11435";"None";"2011";"NEGLECT OF DUTY";"Neglect of duty";"583cdef150279d94e6e67a142b3ca63a"
"11436";"None";"2011";"NEGLECT OF DUTY";"Neglect of duty";"55110f03523ec559f24dc7a887b28415"
"11437";"None";"2011";"NEGLECT OF DUTY";"Neglect of duty";"a902e41831eb0bc4dbb2aa50421f2a35"
"11438";"None";"2011";"NEGLECT OF DUTY";"Neglect of duty";"f1e84c59a3fbd5590d5683fc2c317a79"
"11439";"None";"2011";"NEGLECT OF DUTY";"Neglect of duty";"938683dafce02aae483d38d779ac5cd6"
"11440";"None";"2018";"ADHERENCE TO LAW";"Adherence to law";"b2c2076710c83dc0e7490f8464c3b00f"
"11441";"None";"2018";"Professionalism";"Professionalism";"e4e69015c8c160b088bcb4b8ec778235"
"11442";"None";"2011";"ADHERENCE TO LAW";"Adherence to law";"d012e363aa749bbcaaf1387c2472a0f7"
"11443";"None";"2011";"Professionalism";"Professionalism";"581a684d028ed64e35d771f3651ddd4c"
"11444";"None";"2015";"UNAUTHORIZED FORCE";"Use of force";"6ad1289497759b6fca2c85bb7aad4dda"
"11445";"None";"2015";"NEGLECT OF DUTY";"Neglect of duty";"9c1f3a985ae53bb77ec912c215e094dd"
"11446";"None";"2015";"UNAUTHORIZED FORCE";"Use of force";"ac4547eede243882deabd3b236a13749"
"11447";"None";"2015";"NEGLECT OF DUTY";"Neglect of duty";"25a956d2580442cacea7458cc4a57a8c"
"11448";"None";"2015";"UNAUTHORIZED FORCE";"Use of force";"1c38484342e543cdb8aa46b039e9e8fd"
"11449";"None";"2015";"NEGLECT OF DUTY";"Neglect of duty";"1b618e9c38b528c8a01c002064c1860b"
"11450";"Suspension";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"7871bf19507992a6a2ec86adff5f87a9"
"11451";"Letter of Reprimand";"2012";"NEGLECT OF DUTY";"Neglect of duty";"ca4c88d510a41e788c65f28878d6de05"
"11452";"None";"2014";"FALSE OR INACCURATE REPORTS";"Lies/False reports";"6e0bb3ad4ace82da1a211b2abd91477f"
"11453";"None";"2014";"FALSE OR INACCURATE REPORTS";"Lies/False reports";"59d5339b96dcab54eb91df3ebe5b0b4c"
"11454";"None";"2013";"FALSE OR INACCURATE REPORTS";"Lies/False reports";"bad580de5e3be53c9928ffdaec6d86cc"
"11455";"None";"2013";"UNAUTHORIZED FORCE";"Use of force";"36556729ee3d313933bfe9c75841a538"
"11456";"None";"2013";"ADHERENCE TO LAW";"Adherence to law";"2ea96bb3421f0dce3ebf054f052fc09c"
"11457";"None";"2013";"FALSE OR INACCURATE REPORTS";"Lies/False reports";"e924b6d836159a4f497dabf0cfbd9f99"
"11458";"None";"2013";"ADHERENCE TO LAW";"Adherence to law";"274bcc057921a43854bca804f4d72d34"
"11459";"None";"2013";"ADHERENCE TO LAW";"Adherence to law";"d153c730d4b5c929efda649b7fe500d7"
"11460";"None";"2013";"FALSE OR INACCURATE REPORTS";"Lies/False reports";"38cfe3a10c56ba77685fa6ea3f9ade8b"
"11461";"None";"2013";"ADHERENCE TO LAW";"Adherence to law";"9770bd0ed227e4b46b451a71a34108b5"
"11462";"None";"2013";"FALSE OR INACCURATE REPORTS";"Lies/False reports";"31994be7f89ea1985e3a4602541e8787"
"11463";"None";"2013";"FALSE OR INACCURATE REPORTS";"Lies/False reports";"0dd001e674e217019b9a434118c1eca1"
"11464";"None";"2013";"ADHERENCE TO LAW";"Adherence to law";"45fee403c2fbf819a2f267391d96b1e7"
"11465";"None";"2013";"UNAUTHORIZED FORCE";"Use of force";"6f62d1d51defd4db8cb180b34a27d94d"
"11466";"None";"2011";"UNAUTHORIZED FORCE";"Use of force";"9e40028564ecdabc374e7a979cc342dc"
"11467";"None";"2016";"ADHERENCE TO LAW";"Adherence to law";"5417dcd9ef94671e20bc58402fad8162"
"11468";"None";"2016";"UNAUTHORIZED FORCE";"Use of force";"ded1721164abf98d99330f9b96f542e2"
"11469";"None";"2016";"Professionalism";"Professionalism";"a857ee305c6fceb0e311697563154545"
"11470";"None";"2013";"ADHERENCE TO LAW";"Adherence to law";"dc7776e894584efe07e3cabc5fbf283c"
"11471";"None";"2013";"Professionalism";"Professionalism";"15eb4adcc121e013ca093abedca363f4"
"11472";"None";"2013";"ADHERENCE TO LAW";"Adherence to law";"44fc37efa9af7d1343c200500ae5eb1d"
"11473";"None";"2013";"Professionalism";"Professionalism";"b9c0c36e27e56af505d326f082cb358f"
"11474";"None";"2011";"COURTESY";"Courtesy";"4327ebb83968bf61b786c06be6adda17"
"11475";"None";"2011";"Professionalism";"Professionalism";"112d7be56875d87fea24e46bba108b60"
"11476";"Suspension";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"6ce97f7c4720f654e3405fb006216667"
"11477";"None";"2011";"NEGLECT OF DUTY";"Neglect of duty";"baccd6abec1461c590a938b15a64ccd1"
"11478";"None";"2011";"NEGLECT OF DUTY";"Neglect of duty";"1573b323ec48fc091cf9b280ecee105d"
"11479";"None";"2011";"NEGLECT OF DUTY";"Neglect of duty";"fb6eaa8f7e405062c7e88decc7a03daa"
"11480";"None";"2011";"NEGLECT OF DUTY";"Neglect of duty";"70a8e0b79d6f20e65da8dd409cb2bac5"
"11481";"None";"2011";"COURTESY";"Courtesy";"952e7146d5901393cc99394006efce26"
"11482";"None";"2012";"ADHERENCE TO LAW";"Adherence to law";"3e5f2690036db4fea3a1d273c6e32cdb"
"11483";"None";"2012";"ADHERENCE TO LAW";"Adherence to law";"8e79940c989c5003bd6ba872054905a3"
"11484";"None";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"6dc6cae175fa9f84c71729ec844a913f"
"11485";"None";"2017";"ADHERENCE TO LAW";"Adherence to law";"6771c366c336ec252e5ae14cc1961d3a"
"11486";"None";"2017";"ADHERENCE TO LAW";"Adherence to law";"2037ddb3eb71a35e0221d3541ad0a6f3"
"11487";"None";"2012";"NEGLECT OF DUTY";"Neglect of duty";"fd45265667cd9846aacb23879d91cff3"
"11488";"Letter of Reprimand";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"31fd16d73a020a32c8c7f47fff9ad028"
"11489";"Suspension";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"e484dcd3276454e17b802a3b26384773"
"11490";"Suspension";"2012";"NEGLECT OF DUTY";"Neglect of duty";"caaabde07555cf8ab08cce3f4a0f8fd1"
"11491";"Suspension";"2012";"NEGLECT OF DUTY";"Neglect of duty";"88c382957723a7e090e61af0b99e6ef4"
"11492";"Suspension";"2012";"NEGLECT OF DUTY";"Neglect of duty";"ca263d08958477c7b4114e931b79e88d"
"11493";"None";"2011";"FALSE OR INACCURATE REPORTS";"Lies/False reports";"3c08a28379fd3ac84b641507521e6106"
"11494";"None";"2011";"NEGLECT OF DUTY";"Neglect of duty";"a78abeea888408409c9a25f175ff7b3b"
"11495";"None";"2011";"FALSE OR INACCURATE REPORTS";"Lies/False reports";"edbb76af54dbaf90d3a4a9e5825afa99"
"11496";"Suspension";"2012";"REPORTING FOR DUTY";"Time on duty";"453badd72754193ad2070f12e12cb0a6"
"11497";"Suspension";"2012";"REPORTING FOR DUTY";"Time on duty";"b6bcfdd940633caab1d47eff4ffb592a"
"11498";"Suspension";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"d091b63da015662909bc3d2cd6800677"
"11499";"Suspension";"2012";"CEASING TO PERFORM BEFORE END OF SHIFT";"Time on duty";"d920eccf1db4bf8d76a8a0735c58f3c0"
"11500";"Suspension";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"89c7c9dde7044c8c77444741736c6231"
"11501";"None";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"c4ed288fa61ce8df72921faf6ec5854e"
"11502";"Suspension";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"fa7e9077f5d02df4a4fdc155b53724b7"
"11503";"Suspension";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"b9bb6ebcc361acc1f43812991a90c88c"
"11504";"Suspension";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"e1618f2c36064596ddb328f3ddf4cea2"
"11505";"Suspension";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"cf2c34d4040ca90eafd1ee0a8b09cb74"
"11506";"Suspension";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"729d3aa8260fb58368071da3a407a0a5"
"11507";"None";"2012";"ADHERENCE TO LAW";"Adherence to law";"4cd7822ad106f43294ca7ac64449999d"
"11508";"None";"2012";"ADHERENCE TO LAW";"Adherence to law";"6abee3c58b6c15d6958a99027b23c696"
"11509";"None";"2012";"ADHERENCE TO LAW";"Adherence to law";"aa2fbd5ff8619cba9ed69e5879e4822e"
"11510";"None";"2012";"ADHERENCE TO LAW";"Adherence to law";"f7c5ea5bbcfb45cc03a14b7fc9771f48"
"11511";"Suspension";"2012";"UNAUTHORIZED FORCE";"Use of force";"caec7866b416d3ba6779bb393bc2c595"
"11512";"Letter of Reprimand";"2013";"NEGLECT OF DUTY";"Neglect of duty";"b4103aa9884981141582404ab2597207"
"11513";"Letter of Reprimand";"2013";"NEGLECT OF DUTY";"Neglect of duty";"d7f9f9a7425ec087c9d34211487a6efb"
"11514";"None";"2017";"Professionalism";"Professionalism";"b9bf788b9510add984d77a059d0f6c18"
"11515";"Unknown action taken";"2014";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"160c91778865a25d5bae57dcf2db544d"
"11516";"Unknown action taken";"2014";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"7ed6f794b87b38ec29c98ef97c85d0b8"
"11517";"Unknown action taken";"2014";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"9617360989d55697124ac3cad74f0b9c"
"11518";"Unknown action taken";"2014";"NEGLECT OF DUTY";"Neglect of duty";"8f36f30491ef2f208ee2aec8a06c4972"
"11519";"Unknown action taken";"2014";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"d2879c369c050bfa682cfb0b344779ee"
"11520";"Unknown action taken";"2014";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"648b5cc6b0522d2719bc36baf22f7198"
"11521";"None";"2018";"ADHERENCE TO LAW";"Adherence to law";"3eebfd27978f965a7424cbfd1a8176ab"
"11522";"None";"2018";"Professionalism";"Professionalism";"eb70856359b30eb2ce2703a0d21b6499"
"11523";"None";"2018";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"23b7c2b790459c2fac7fd5ff3e29a50b"
"11524";"None";"2018";"ADHERENCE TO LAW";"Adherence to law";"be820056c80279337b8adb62fd05d5d6"
"11525";"None";"2018";"Professionalism";"Professionalism";"fdecc89293507ce0ba783195b32b23de"
"11526";"None";"2018";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"acbc1de23912531e6baba1497b8eecda"
"11527";"None";"2013";"ADHERENCE TO LAW";"Adherence to law";"3c34c4b4efe676c0c44e0fe37c894cdb"
"11528";"None";"2013";"Professionalism";"Professionalism";"4b52621ad225e94aac62dccc4cb34c51"
"11529";"None";"2013";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"85d904910d4a6f90ffc66ae687369978"
"11530";"None";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"2ea0aaa0ae08114aed41d341c040c597"
"11531";"Suspension";"2012";"NEGLECT OF DUTY";"Neglect of duty";"55eb8ccf4ac64d9569dc02281548498a"
"11532";"None";"2011";"ADHERENCE TO LAW";"Adherence to law";"30e6d73d87d678b000625344342b4d93"
"11533";"None";"2011";"ADHERENCE TO LAW";"Adherence to law";"a4e42610424af13683b2944bef4547c6"
"11534";"Suspension";"2011";"Professionalism";"Professionalism";"3bb868f9a5a53585334a3e8d0375f50a"
"11535";"Suspension";"2012";"ADHERENCE TO LAW";"Adherence to law";"fabaefc4587269bd9039ccde0eb3ce96"
"11536";"None";"2012";"HONESTY AND TRUTHFULNESS";"Lies/False reports";"9a6aed9f4a92d72502d54520181432fb"
"11537";"None";"2012";"HONESTY AND TRUTHFULNESS";"Lies/False reports";"9385cab866396e16f227a16a1e18d1da"
"11538";"Suspension";"2014";"UNAUTHORIZED FORCE";"Use of force";"7d177e868ab8e0627b4048813f1a60b1"
"11539";"Unknown action taken";"2014";"COURTESY";"Courtesy";"751e317a7be600b496703030024efdf1"
"11540";"None";"2012";"VERBAL INTIMIDATION";"Verbal intimidation";"a4c400c7c0e48a174410acee5deedfbf"
"11541";"None";"2012";"ADHERENCE TO LAW";"Adherence to law";"4f4d99c8d11f88b17a993c0212af59a9"
"11542";"None";"2012";"ADHERENCE TO LAW";"Adherence to law";"c02e461293e9278bc6241854fbf4e716"
"11543";"Suspension";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"6bd79c1fcd3733a9c4074f5a96e89957"
"11544";"None";"2012";"NEGLECT OF DUTY";"Neglect of duty";"f136580f36b3e0a5cd8a60aba9e4ebcb"
"11545";"Suspension";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"9879e3e5fa7bf5f9e7be68a607667035"
"11546";"None";"2011";"ADHERENCE TO LAW";"Adherence to law";"2c7357f81718011ed42b1a528dfde80d"
"11547";"None";"2011";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"fa5f96a7a126255964eeb8d044ebcd22"
"11548";"None";"2011";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"1776e67339f87f275523c4e25a69c206"
"11549";"None";"2011";"COURTESY";"Courtesy";"736f3c78cc870f21ec9c162465174004"
"11550";"None";"2011";"UNAUTHORIZED FORCE";"Use of force";"1088e454ae3c44c31cfa9f5cb5cb8f50"
"11551";"Letter of Reprimand";"2012";"Professionalism";"Professionalism";"2e1df0ff9fc9a5e316afe138dd63ee64"
"11552";"Letter of Reprimand";"2012";"NEGLECT OF DUTY";"Neglect of duty";"c31ca770454e42a5d3d8f86f5bad91a7"
"11553";"None";"2014";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"ee590850877c49a4c4c5be9954fd9a48"
"11554";"None";"2011";"HONESTY AND TRUTHFULNESS";"Lies/False reports";"477f6bdd51f715b40f49ab523b2894a0"
"11555";"Suspension";"2012";"REPORTING FOR DUTY";"Time on duty";"e99d6f9d1e6c07ec7e38717f466af042"
"11556";"None";"2012";"ADHERENCE TO LAW";"Adherence to law";"792688dc2aa9bc7158759fc9c433a355"
"11557";"None";"2012";"ADHERENCE TO LAW";"Adherence to law";"e7c420bb61b943614bc2c5a78e9edd22"
"11558";"None";"2013";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"024e5ea14b6a4ddef07f9a9899ab42c8"
"11559";"None";"2013";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"4005c68296cc26fe0401d94616575e1d"
"11560";"None";"2012";"PROFESSIONALISM";"Other";"aac5c8c277690fdd47d26731f6275d34"
"11561";"None";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"fd0ce9b4d1b83292dea47eb8be11c7ca"
"11562";"None";"2012";"NEGLECT OF DUTY";"Neglect of duty";"42077b140e3cb8d8aa0741301a874e54"
"11563";"None";"2012";"PROFESSIONALISM";"Other";"23a1667c66108fac5faaab851232a0c1"
"11564";"None";"2013";"ADHERENCE TO LAW";"Adherence to law";"3260cdaf9ff92422b2db58a85259cb2a"
"11565";"None";"2011";"COURTESY";"Courtesy";"a1688561049d9e9f7da54f4182c383f5"
"11566";"None";"2018";"ADHERENCE TO LAW";"Adherence to law";"c898a572408a2652b1814a497e54725a"
"11567";"Letter of Reprimand";"2012";"USE OF DEPARTMENT EQUIPMENT";"Other";"7e75c4df0b6c835406e7061946115900"
"11568";"None";"2014";"ADHERENCE TO LAW";"Adherence to law";"b944e9e20285fb7f9017c2ac3b71a579"
"11569";"None";"2014";"Professionalism";"Professionalism";"e4178a437a624c7607fe3804b5d8885a"
"11570";"None";"2013";"Professionalism";"Professionalism";"bcd9fb910d3efc1a36830f65261c2662"
"11571";"None";"2013";"NEGLECT OF DUTY";"Neglect of duty";"c2f189e654959d2ffb895be207c64f21"
"11572";"None";"2013";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"e2091fdc2cd994308b4e6604a8305ab9"
"11573";"None";"2013";"NEGLECT OF DUTY";"Neglect of duty";"6904e2be68af03c3c9dca8d65d3df471"
"11574";"None";"2013";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"98819191070b58684b0a2522446be175"
"11575";"None";"2013";"NEGLECT OF DUTY";"Neglect of duty";"4ac56755f72f48449c6406230fb8e43f"
"11576";"None";"2012";"NEGLECT OF DUTY";"Neglect of duty";"9fb6ca472d3f6785c09012a34866c3ff"
"11577";"None";"2012";"NEGLECT OF DUTY";"Neglect of duty";"45b3ada83db196c3b27eda4a0787b64c"
"11578";"None";"2012";"NEGLECT OF DUTY";"Neglect of duty";"5c1338bed7c56a52451674da4f6fadf2"
"11579";"None";"2012";"NEGLECT OF DUTY";"Neglect of duty";"1f8f4ab7a1134c052429e2b265977f8c"
"11580";"None";"2012";"NEGLECT OF DUTY";"Neglect of duty";"95fd34382fbb3ab4ac9116c84a41945a"
"11581";"None";"2012";"NEGLECT OF DUTY";"Neglect of duty";"cbe4601f1c63db41a2bd56eafa3243c7"
"11582";"Letter of Reprimand";"2012";"NEGLECT OF DUTY";"Neglect of duty";"2f786e453efdaee81bd2f554014ef017"
"11583";"Suspension";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"712e0897b5d674c7cc99c1874ab4b02c"
"11584";"Data Inconsistency";"2011";"Professionalism";"Professionalism";"a519bbc1673592057e56f921d1761525"
"11585";"None";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"9e03cafa0b1b3968dc61559f08aa718e"
"11586";"None";"2012";"PROFESSIONALISM";"Other";"49623d39bc644fffad8b51cfb78f03a8"
"11587";"None";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"2e5cedcb20be46c427c15b779aeff5a9"
"11588";"None";"2012";"Professionalism";"Professionalism";"230a27409637e4b10158ed3db4d6e128"
"11589";"None";"2013";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"1e4734da80273af69ccd75ae022d37ee"
"11590";"None";"2012";"PROFESSIONALISM";"Other";"dac22692f6117abd2ef0e1c6dfa8bee4"
"11591";"None";"2013";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"cd87d72331770a01be468377d6c5e21c"
"11592";"Suspension";"2012";"NEGLECT OF DUTY";"Neglect of duty";"0e0d33a0fe04e4042265bb49c7370574"
"11593";"Unknown action taken";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"df04c0e1a9cbaf0d6f4a317739220ef3"
"11594";"Suspension";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"1a8093f93b26a40f9a1105e3a19cc364"
"11595";"Suspension";"2013";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"33c9d0dca53244b6175bba16eb8d9e1c"
"11596";"None";"2013";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"7697a1bca43eb8176f4edb87e8e4e4aa"
"11597";"None";"2013";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"e032fa1d778e2d73893e73c860552f4d"
"11598";"Letter of Reprimand";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"9a4c7be53098db95b80b045a50aae1e1"
"11599";"Suspension";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"073ad765621bef25d011e4d3392b273f"
"11600";"None";"2012";"ADHERENCE TO LAW";"Adherence to law";"a26f1352b229a79bb75a14b79f0ecce3"
"11601";"None";"2012";"ADHERENCE TO LAW";"Adherence to law";"65bb39544f69e46437ff3ef30c72e02d"
"11602";"Suspension";"2012";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"39f0dbdbca07d953599dd0c4eef34ed3"
"11603";"Suspension";"2012";"REPORTING FOR DUTY";"Time on duty";"3bf10c4ae61c008499c0e64332ccb673"
"11604";"None";"2012";"PROFESSIONALISM";"Other";"75fc1008bc0864f19379b3b47342b017"
"11605";"Letter of Reprimand";"2012";"NEGLECT OF DUTY";"Neglect of duty";"e116775536c86b17132f067ddc403e04"
"11606";"None";"2012";"CEASING TO PERFORM BEFORE END OF SHIFT";"Time on duty";"dee40b140ccd228a04403bcaaca3c0de"
"11607";"None";"2012";"PROFESSIONALISM";"Other";"a7e475375d5353dbb6ccb3cf83f5fa57"
"11608";"Letter of Reprimand";"2012";"NEGLECT OF DUTY";"Neglect of duty";"4bc27dcfd6e2c0e309aad653ec02c481"
